,Unnamed: 0,Position,Track Name,Artist,Date,trackID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,cases
726,726,10,시작,Gaho,2020-04-09,4kIpBfvK44bxqX7zo8K1oP,0.591,0.818,4,-3.532,1,0.073,0.172,0.0,0.126,0.574,108.10700000000001,202440,4,1569527.0
727,727,10,시작,Gaho,2020-04-16,4kIpBfvK44bxqX7zo8K1oP,0.591,0.818,4,-3.532,1,0.073,0.172,0.0,0.126,0.574,108.10700000000001,202440,4,2176465.0
728,728,19,시작,Gaho,2020-04-23,4kIpBfvK44bxqX7zo8K1oP,0.591,0.818,4,-3.532,1,0.073,0.172,0.0,0.126,0.574,108.10700000000001,202440,4,2735570.0
729,729,32,시작,Gaho,2020-04-30,4kIpBfvK44bxqX7zo8K1oP,0.591,0.818,4,-3.532,1,0.073,0.172,0.0,0.126,0.574,108.10700000000001,202440,4,3279850.0
730,730,47,시작,Gaho,2020-05-07,4kIpBfvK44bxqX7zo8K1oP,0.591,0.818,4,-3.532,1,0.073,0.172,0.0,0.126,0.574,108.10700000000001,202440,4,3860724.0
731,731,14,Vibe (If I Back It Up),Cookiee Kawaii,2020-03-26,4gOgQTv9RYYFZ1uQNnlk3q,0.754,0.568,10,-8.719,1,0.344,0.0635,0.00932,0.11800000000000001,0.175,159.947,83940,4,542097.0
732,732,34,Vibe (If I Back It Up),Cookiee Kawaii,2020-04-02,4gOgQTv9RYYFZ1uQNnlk3q,0.754,0.568,10,-8.719,1,0.344,0.0635,0.00932,0.11800000000000001,0.175,159.947,83940,4,1041649.0
733,733,15,The Gambler,Kenny Rogers,2020-03-26,5KqldkCunQ2rWxruMEtGh0,0.6709999999999999,0.501,4,-13.119000000000002,1,0.0594,0.342,0.0,0.19399999999999998,0.86,87.04,214880,4,542097.0
734,734,17,Comatose,jxdn,2020-03-26,1FIv5SzIBWmCF5Xmt8N6BD,0.35100000000000003,0.852,11,-5.104,0,0.34299999999999997,0.00462,0.0,0.451,0.556,162.005,155611,4,542097.0
735,735,17,Comatose,jxdn,2020-04-02,1FIv5SzIBWmCF5Xmt8N6BD,0.35100000000000003,0.852,11,-5.104,0,0.34299999999999997,0.00462,0.0,0.451,0.556,162.005,155611,4,1041649.0
736,736,21,Comatose,jxdn,2020-04-09,1FIv5SzIBWmCF5Xmt8N6BD,0.35100000000000003,0.852,11,-5.104,0,0.34299999999999997,0.00462,0.0,0.451,0.556,162.005,155611,4,1569527.0
737,737,31,Comatose,jxdn,2020-04-16,1FIv5SzIBWmCF5Xmt8N6BD,0.35100000000000003,0.852,11,-5.104,0,0.34299999999999997,0.00462,0.0,0.451,0.556,162.005,155611,4,2176465.0
738,738,36,Comatose,jxdn,2020-04-23,1FIv5SzIBWmCF5Xmt8N6BD,0.35100000000000003,0.852,11,-5.104,0,0.34299999999999997,0.00462,0.0,0.451,0.556,162.005,155611,4,2735570.0
739,739,18,After Hours,The Weeknd,2020-03-26,2p8IUWQDrpjuFltbdgLOag,0.664,0.5720000000000001,5,-6.099,0,0.0305,0.0811,0.00604,0.121,0.14300000000000002,108.959,361027,4,542097.0
740,740,19,Tudo no Sigilo (Vytinho NG e Bianca),Vytinho NG,2020-03-26,60wF0XnX7A0jVpDNA5v8vi,0.662,0.7,5,-5.148,0,0.0479,0.591,0.00238,0.0709,0.705,176.953,156996,4,542097.0
741,741,10,Tudo no Sigilo (Vytinho NG e Bianca),Vytinho NG,2020-04-02,60wF0XnX7A0jVpDNA5v8vi,0.662,0.7,5,-5.148,0,0.0479,0.591,0.00238,0.0709,0.705,176.953,156996,4,1041649.0
742,742,15,Tudo no Sigilo (Vytinho NG e Bianca),Vytinho NG,2020-04-09,60wF0XnX7A0jVpDNA5v8vi,0.662,0.7,5,-5.148,0,0.0479,0.591,0.00238,0.0709,0.705,176.953,156996,4,1569527.0
743,743,21,Tudo no Sigilo (Vytinho NG e Bianca),Vytinho NG,2020-04-16,60wF0XnX7A0jVpDNA5v8vi,0.662,0.7,5,-5.148,0,0.0479,0.591,0.00238,0.0709,0.705,176.953,156996,4,2176465.0
744,744,26,Tudo no Sigilo (Vytinho NG e Bianca),Vytinho NG,2020-04-23,60wF0XnX7A0jVpDNA5v8vi,0.662,0.7,5,-5.148,0,0.0479,0.591,0.00238,0.0709,0.705,176.953,156996,4,2735570.0
745,745,33,Tudo no Sigilo (Vytinho NG e Bianca),Vytinho NG,2020-04-30,60wF0XnX7A0jVpDNA5v8vi,0.662,0.7,5,-5.148,0,0.0479,0.591,0.00238,0.0709,0.705,176.953,156996,4,3279850.0
746,746,20,Blinding Lights,The Weeknd,2020-03-26,0VjIjW4GlUZAMYd2vXMi3b,0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.33399999999999996,171.005,200040,4,542097.0
747,747,28,Blinding Lights,The Weeknd,2020-04-02,0VjIjW4GlUZAMYd2vXMi3b,0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.33399999999999996,171.005,200040,4,1041649.0
748,748,36,Blinding Lights,The Weeknd,2020-04-09,0VjIjW4GlUZAMYd2vXMi3b,0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.33399999999999996,171.005,200040,4,1569527.0
749,749,50,Blinding Lights,The Weeknd,2020-04-16,0VjIjW4GlUZAMYd2vXMi3b,0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.33399999999999996,171.005,200040,4,2176465.0
750,750,26,Safaera,Bad Bunny,2020-03-26,2DEZmgHKAvm41k4J3R2E9Y,0.607,0.8290000000000001,2,-4.074,1,0.379,0.0103,0.0,0.107,0.685,96.17200000000001,295177,4,542097.0
751,751,21,Safaera,Bad Bunny,2020-04-02,2DEZmgHKAvm41k4J3R2E9Y,0.607,0.8290000000000001,2,-4.074,1,0.379,0.0103,0.0,0.107,0.685,96.17200000000001,295177,4,1041649.0
752,752,46,Safaera,Bad Bunny,2020-04-09,2DEZmgHKAvm41k4J3R2E9Y,0.607,0.8290000000000001,2,-4.074,1,0.379,0.0103,0.0,0.107,0.685,96.17200000000001,295177,4,1569527.0
753,753,27,PTSD,G Herbo,2020-03-26,3jT2LKH0RSbQ8jIUNFzXm5,0.883,0.8079999999999999,1,-3.158,0,0.183,0.0317,0.0,0.207,0.805,119.012,232065,4,542097.0
754,754,33,PTSD,G Herbo,2020-04-02,3jT2LKH0RSbQ8jIUNFzXm5,0.883,0.8079999999999999,1,-3.158,0,0.183,0.0317,0.0,0.207,0.805,119.012,232065,4,1041649.0
755,755,48,PTSD,G Herbo,2020-04-09,3jT2LKH0RSbQ8jIUNFzXm5,0.883,0.8079999999999999,1,-3.158,0,0.183,0.0317,0.0,0.207,0.805,119.012,232065,4,1569527.0
756,756,32,Rojo,J Balvin,2020-03-26,380HmhwTE2NJgawn1NwkXi,0.6629999999999999,0.598,11,-4.042,1,0.17,0.193,8.02e-05,0.0856,0.4,172.245,150720,4,542097.0
757,757,46,Rojo,J Balvin,2020-04-02,380HmhwTE2NJgawn1NwkXi,0.6629999999999999,0.598,11,-4.042,1,0.17,0.193,8.02e-05,0.0856,0.4,172.245,150720,4,1041649.0
758,758,33,Resistiré,Duo Dinamico,2020-03-26,2oI6d7XcMz1AMTQhDopV5J,0.75,0.742,5,-10.184,0,0.027000000000000003,0.187,0.0,0.0712,0.653,95.87200000000001,241627,4,542097.0
759,759,39,Si Veo a Tu Mamá,Bad Bunny,2020-03-26,41wtwzCZkXwpnakmwJ239F,0.9,0.603,2,-5.313,1,0.0646,0.402,4.81e-06,0.134,0.8240000000000001,129.928,170972,4,542097.0
760,760,47,Sa Susunod na Habang Buhay,Ben&Ben,2020-03-26,3PgjBOoA5OytNGkglObpOd,0.311,0.342,2,-8.889,1,0.032,0.43200000000000005,1.93e-06,0.114,0.27399999999999997,177.158,288189,4,542097.0
761,761,48,Pour the Milk,Robbie Doherty,2020-03-26,3239OdTeQMBphegyNvF8F3,0.9279999999999999,0.6809999999999999,9,-8.554,1,0.0728,0.026000000000000002,0.00373,0.0491,0.878,126.988,172285,4,542097.0
762,762,49,That Way - Bonus Track,Lil Uzi Vert,2020-03-26,2ajzBr7vwHTEBeqDzcsNRC,0.7120000000000001,0.598,7,-5.367999999999999,0,0.0388,0.0546,0.0,0.154,0.504,130.007,212354,4,542097.0
763,763,5,Dance Monkey (8D Audio),8D Tunes,2020-04-02,4KgAFt6Tt4E96poxgq5dVJ,0.48100000000000004,0.616,6,-10.65,0,0.0482,0.0104,0.0,0.402,0.252,98.041,180485,4,1041649.0
764,764,7,Dance Monkey (8D Audio),8D Tunes,2020-04-09,4KgAFt6Tt4E96poxgq5dVJ,0.48100000000000004,0.616,6,-10.65,0,0.0482,0.0104,0.0,0.402,0.252,98.041,180485,4,1569527.0
765,765,18,Dance Monkey (8D Audio),8D Tunes,2020-04-16,4KgAFt6Tt4E96poxgq5dVJ,0.48100000000000004,0.616,6,-10.65,0,0.0482,0.0104,0.0,0.402,0.252,98.041,180485,4,2176465.0
766,766,13,Savage,Megan Thee Stallion,2020-04-02,55CHeLEfn5iJ0IIkgaa4si,0.843,0.741,11,-5.609,1,0.33399999999999996,0.0252,0.0,0.096,0.68,168.983,155497,4,1041649.0
767,767,19,Savage,Megan Thee Stallion,2020-04-09,55CHeLEfn5iJ0IIkgaa4si,0.843,0.741,11,-5.609,1,0.33399999999999996,0.0252,0.0,0.096,0.68,168.983,155497,4,1569527.0
768,768,17,Savage,Megan Thee Stallion,2020-04-16,55CHeLEfn5iJ0IIkgaa4si,0.843,0.741,11,-5.609,1,0.33399999999999996,0.0252,0.0,0.096,0.68,168.983,155497,4,2176465.0
769,769,17,Savage,Megan Thee Stallion,2020-04-23,55CHeLEfn5iJ0IIkgaa4si,0.843,0.741,11,-5.609,1,0.33399999999999996,0.0252,0.0,0.096,0.68,168.983,155497,4,2735570.0
770,770,25,Savage,Megan Thee Stallion,2020-04-30,55CHeLEfn5iJ0IIkgaa4si,0.843,0.741,11,-5.609,1,0.33399999999999996,0.0252,0.0,0.096,0.68,168.983,155497,4,3279850.0
771,771,14,Toss A Coin To Your Witcher (8D Audio),8D Tunes,2020-04-02,2jqk177j1f0dijjh5kE1Dc,0.423,0.62,0,-11.077,1,0.0297,0.235,0.0,0.109,0.40399999999999997,99.9,172844,4,1041649.0
772,772,15,They Call Me Tiago (Her Name Is Margo),Tiagz,2020-04-02,489AYiTB0ylShgV29tihMo,0.88,0.578,0,-7.593999999999999,1,0.0736,0.19899999999999998,0.418,0.0965,0.14800000000000002,100.999,154455,4,1041649.0
773,773,18,WANNABE,ITZY,2020-04-02,6tCssnvTUREcperDOUTqvA,0.809,0.9109999999999999,6,-4.41,0,0.0617,0.00795,0.00017900000000000001,0.18100000000000002,0.64,122.035,191242,4,1041649.0
774,774,26,WANNABE,ITZY,2020-04-09,6tCssnvTUREcperDOUTqvA,0.809,0.9109999999999999,6,-4.41,0,0.0617,0.00795,0.00017900000000000001,0.18100000000000002,0.64,122.035,191242,4,1569527.0
775,775,25,あなたがいることで,Uru,2020-04-02,6baeV3RT4kpivo327DC3AM,0.535,0.502,7,-4.953,1,0.0343,0.6829999999999999,0.0,0.107,0.259,147.32299999999998,316453,4,1041649.0
776,776,35,あなたがいることで,Uru,2020-04-09,6baeV3RT4kpivo327DC3AM,0.535,0.502,7,-4.953,1,0.0343,0.6829999999999999,0.0,0.107,0.259,147.32299999999998,316453,4,1569527.0
777,777,44,あなたがいることで,Uru,2020-04-16,6baeV3RT4kpivo327DC3AM,0.535,0.502,7,-4.953,1,0.0343,0.6829999999999999,0.0,0.107,0.259,147.32299999999998,316453,4,2176465.0
778,778,26,Beautiful Scars,Maximillian,2020-04-02,0iw0EuzmMKMYvZuQYW8DBA,0.7,0.457,7,-8.667,1,0.0621,0.369,0.0,0.106,0.433,144.905,194757,4,1041649.0
779,779,22,Beautiful Scars,Maximillian,2020-04-09,0iw0EuzmMKMYvZuQYW8DBA,0.7,0.457,7,-8.667,1,0.0621,0.369,0.0,0.106,0.433,144.905,194757,4,1569527.0
780,780,30,Beautiful Scars,Maximillian,2020-04-16,0iw0EuzmMKMYvZuQYW8DBA,0.7,0.457,7,-8.667,1,0.0621,0.369,0.0,0.106,0.433,144.905,194757,4,2176465.0
781,781,34,Beautiful Scars,Maximillian,2020-04-23,0iw0EuzmMKMYvZuQYW8DBA,0.7,0.457,7,-8.667,1,0.0621,0.369,0.0,0.106,0.433,144.905,194757,4,2735570.0
782,782,35,Beautiful Scars,Maximillian,2020-04-30,0iw0EuzmMKMYvZuQYW8DBA,0.7,0.457,7,-8.667,1,0.0621,0.369,0.0,0.106,0.433,144.905,194757,4,3279850.0
783,783,29,Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake),Lil Yachty,2020-04-02,7wsmIIm0xWmtP7TmACXkJn,0.836,0.617,0,-4.363,1,0.0534,0.17,0.0,0.319,0.866,138.066,206702,4,1041649.0
784,784,31,Sedang Sayang Sayangnya,Mawar de Jongh,2020-04-02,10CbwBfusPvPWuzuTLeMdm,0.633,0.426,0,-8.507,1,0.0311,0.74,0.0,0.10400000000000001,0.551,82.977,261031,4,1041649.0
785,785,49,Sedang Sayang Sayangnya,Mawar de Jongh,2020-04-09,10CbwBfusPvPWuzuTLeMdm,0.633,0.426,0,-8.507,1,0.0311,0.74,0.0,0.10400000000000001,0.551,82.977,261031,4,1569527.0
786,786,32,Prop Me Up Beside the Jukebox (If I Die),Joe Diffie,2020-04-02,3hP7U1NmWEyeZRpLA1BhYj,0.638,0.731,9,-5.877000000000001,1,0.0281,0.272,0.0,0.303,0.647,140.511,226973,4,1041649.0
787,787,35,My Love - 8D Audio,8D Tunes,2020-04-02,3MbBsKSF1GuBdFXBUbw2pM,0.195,0.601,7,-9.703,0,0.0724,0.0327,0.0,0.113,0.23199999999999998,179.683,218711,4,1041649.0
788,788,36,Kick It,NCT 127,2020-04-02,1ayaOin9hxCtyhg4UsBTpg,0.6809999999999999,0.847,7,-2.4619999999999997,1,0.0869,0.0306,0.0,0.0808,0.507,167.03099999999998,233013,4,1041649.0
789,789,38,B.S. (feat. H.E.R.),Jhené Aiko,2020-04-02,63wx9vdskaXbYxyDx4oJCZ,0.617,0.525,8,-10.425999999999998,0,0.12,0.5539999999999999,1.1e-06,0.135,0.377,135.781,212867,4,1041649.0
790,790,39,Mil Tequilas,Chema Rivas,2020-04-02,4QPLtCSQh10inI5iwUoG2p,0.698,0.77,1,-3.937,1,0.132,0.226,0.0,0.0957,0.28800000000000003,100.102,255450,4,1041649.0
791,791,38,Mil Tequilas,Chema Rivas,2020-04-09,4QPLtCSQh10inI5iwUoG2p,0.698,0.77,1,-3.937,1,0.132,0.226,0.0,0.0957,0.28800000000000003,100.102,255450,4,1569527.0
792,792,34,Mil Tequilas,Chema Rivas,2020-04-16,4QPLtCSQh10inI5iwUoG2p,0.698,0.77,1,-3.937,1,0.132,0.226,0.0,0.0957,0.28800000000000003,100.102,255450,4,2176465.0
793,793,23,Mil Tequilas,Chema Rivas,2020-04-23,4QPLtCSQh10inI5iwUoG2p,0.698,0.77,1,-3.937,1,0.132,0.226,0.0,0.0957,0.28800000000000003,100.102,255450,4,2735570.0
794,794,30,Mil Tequilas,Chema Rivas,2020-04-30,4QPLtCSQh10inI5iwUoG2p,0.698,0.77,1,-3.937,1,0.132,0.226,0.0,0.0957,0.28800000000000003,100.102,255450,4,3279850.0
795,795,33,Mil Tequilas,Chema Rivas,2020-05-07,4QPLtCSQh10inI5iwUoG2p,0.698,0.77,1,-3.937,1,0.132,0.226,0.0,0.0957,0.28800000000000003,100.102,255450,4,3860724.0
796,796,41,Here We Go Again / Fanboi,Ardhito Pramono,2020-04-02,1sUcuZMuz5Kn5rATfzL77v,0.63,0.441,10,-10.460999999999999,1,0.0518,0.7879999999999999,0.0,0.268,0.381,120.014,192234,4,1041649.0
797,797,42,Yo Perreo Sola,Bad Bunny,2020-04-02,0SqqAgdovOE24BzxIClpjw,0.86,0.758,11,-5.16,1,0.0695,0.021,6.54e-05,0.344,0.45299999999999996,97.014,172127,4,1041649.0
798,798,45,Yo Perreo Sola,Bad Bunny,2020-04-09,0SqqAgdovOE24BzxIClpjw,0.86,0.758,11,-5.16,1,0.0695,0.021,6.54e-05,0.344,0.45299999999999996,97.014,172127,4,1569527.0
799,799,44,Mère bien-aimée,Céline Aubin,2020-04-02,4iUW2jCsr1jofP9GQGuXPh,0.489,0.0496,3,-27.436999999999998,0,0.0644,0.995,0.9570000000000001,0.10099999999999999,0.149,69.668,136250,4,1041649.0
800,800,45,Breaking Me,Topic,2020-04-02,3H7ihDc1dqLriiWXwsc2po,0.789,0.72,8,-5.652,0,0.218,0.223,0.0,0.129,0.664,122.031,166794,4,1041649.0
801,801,41,Breaking Me,Topic,2020-04-09,3H7ihDc1dqLriiWXwsc2po,0.789,0.72,8,-5.652,0,0.218,0.223,0.0,0.129,0.664,122.031,166794,4,1569527.0
802,802,36,Breaking Me,Topic,2020-04-16,3H7ihDc1dqLriiWXwsc2po,0.789,0.72,8,-5.652,0,0.218,0.223,0.0,0.129,0.664,122.031,166794,4,2176465.0
803,803,47,Breaking Me,Topic,2020-04-23,3H7ihDc1dqLriiWXwsc2po,0.789,0.72,8,-5.652,0,0.218,0.223,0.0,0.129,0.664,122.031,166794,4,2735570.0
804,804,1,Coronavirus,iMarkkeyz,2020-04-09,1QboqlLbKsUvQRohea6KaE,0.716,0.831,11,-3.878,0,0.204,0.000898,0.00018600000000000002,0.8540000000000001,0.821,83.988,154854,4,1569527.0
805,805,9,Coronavirus,iMarkkeyz,2020-04-16,1QboqlLbKsUvQRohea6KaE,0.716,0.831,11,-3.878,0,0.204,0.000898,0.00018600000000000002,0.8540000000000001,0.821,83.988,154854,4,2176465.0
806,806,2,Malayo Ka Man,Jr Crown,2020-04-09,3R6Hl2e7hAyCfofRRToKAo,0.87,0.597,1,-8.339,1,0.0613,0.18,0.0,0.0902,0.56,103.01899999999999,254139,4,1569527.0
807,807,1,Malayo Ka Man,Jr Crown,2020-04-16,3R6Hl2e7hAyCfofRRToKAo,0.87,0.597,1,-8.339,1,0.0613,0.18,0.0,0.0902,0.56,103.01899999999999,254139,4,2176465.0
808,808,6,Malayo Ka Man,Jr Crown,2020-04-23,3R6Hl2e7hAyCfofRRToKAo,0.87,0.597,1,-8.339,1,0.0613,0.18,0.0,0.0902,0.56,103.01899999999999,254139,4,2735570.0
809,809,14,Malayo Ka Man,Jr Crown,2020-04-30,3R6Hl2e7hAyCfofRRToKAo,0.87,0.597,1,-8.339,1,0.0613,0.18,0.0,0.0902,0.56,103.01899999999999,254139,4,3279850.0
810,810,24,Malayo Ka Man,Jr Crown,2020-05-07,3R6Hl2e7hAyCfofRRToKAo,0.87,0.597,1,-8.339,1,0.0613,0.18,0.0,0.0902,0.56,103.01899999999999,254139,4,3860724.0
811,811,49,Malayo Ka Man,Jr Crown,2020-05-14,3R6Hl2e7hAyCfofRRToKAo,0.87,0.597,1,-8.339,1,0.0613,0.18,0.0,0.0902,0.56,103.01899999999999,254139,4,4453535.0
812,812,6,Serenata Jiwa Lara,Diskoria,2020-04-09,7ivFVBVYH5akFOtOAyeJ4j,0.608,0.628,2,-6.695,1,0.0312,0.0952,0.509,0.222,0.8859999999999999,115.01899999999999,279297,4,1569527.0
813,813,8,Serenata Jiwa Lara,Diskoria,2020-04-16,7ivFVBVYH5akFOtOAyeJ4j,0.608,0.628,2,-6.695,1,0.0312,0.0952,0.509,0.222,0.8859999999999999,115.01899999999999,279297,4,2176465.0
814,814,30,Serenata Jiwa Lara,Diskoria,2020-04-23,7ivFVBVYH5akFOtOAyeJ4j,0.608,0.628,2,-6.695,1,0.0312,0.0952,0.509,0.222,0.8859999999999999,115.01899999999999,279297,4,2735570.0
815,815,8,Sweet Night,V,2020-04-09,39EXZNMxb4RBHlRjnRaOKp,0.462,0.33899999999999997,3,-7.943,1,0.025,0.495,8.15e-06,0.0893,0.149,92.10600000000001,214259,4,1569527.0
816,816,20,Sweet Night,V,2020-04-16,39EXZNMxb4RBHlRjnRaOKp,0.462,0.33899999999999997,3,-7.943,1,0.025,0.495,8.15e-06,0.0893,0.149,92.10600000000001,214259,4,2176465.0
817,817,39,Sweet Night,V,2020-04-23,39EXZNMxb4RBHlRjnRaOKp,0.462,0.33899999999999997,3,-7.943,1,0.025,0.495,8.15e-06,0.0893,0.149,92.10600000000001,214259,4,2735570.0
818,818,50,Sweet Night,V,2020-04-30,39EXZNMxb4RBHlRjnRaOKp,0.462,0.33899999999999997,3,-7.943,1,0.025,0.495,8.15e-06,0.0893,0.149,92.10600000000001,214259,4,3279850.0
819,819,49,Sweet Night,V,2020-05-28,39EXZNMxb4RBHlRjnRaOKp,0.462,0.33899999999999997,3,-7.943,1,0.025,0.495,8.15e-06,0.0893,0.149,92.10600000000001,214259,4,5824358.0
820,820,47,Sweet Night,V,2020-07-16,39EXZNMxb4RBHlRjnRaOKp,0.462,0.33899999999999997,3,-7.943,1,0.025,0.495,8.15e-06,0.0893,0.149,92.10600000000001,214259,4,13818840.0
821,821,11,Astronomia,Vicetone,2020-04-09,665AK0ovB11McZRwfa852G,0.653,0.945,5,-2.634,1,0.096,0.00561,0.915,0.439,0.325,126.09299999999999,198095,4,1569527.0
822,822,6,Astronomia,Vicetone,2020-04-16,665AK0ovB11McZRwfa852G,0.653,0.945,5,-2.634,1,0.096,0.00561,0.915,0.439,0.325,126.09299999999999,198095,4,2176465.0
823,823,8,Astronomia,Vicetone,2020-04-23,665AK0ovB11McZRwfa852G,0.653,0.945,5,-2.634,1,0.096,0.00561,0.915,0.439,0.325,126.09299999999999,198095,4,2735570.0
824,824,4,Astronomia,Vicetone,2020-04-30,665AK0ovB11McZRwfa852G,0.653,0.945,5,-2.634,1,0.096,0.00561,0.915,0.439,0.325,126.09299999999999,198095,4,3279850.0
825,825,15,Astronomia,Vicetone,2020-05-07,665AK0ovB11McZRwfa852G,0.653,0.945,5,-2.634,1,0.096,0.00561,0.915,0.439,0.325,126.09299999999999,198095,4,3860724.0
826,826,24,Astronomia,Vicetone,2020-05-14,665AK0ovB11McZRwfa852G,0.653,0.945,5,-2.634,1,0.096,0.00561,0.915,0.439,0.325,126.09299999999999,198095,4,4453535.0
827,827,13,Chega,Gaia,2020-04-09,0XdjGLxXQhiPkOqXtAyEZ9,0.836,0.565,0,-6.436,1,0.121,0.596,2.47e-06,0.139,0.7290000000000001,140.037,184576,4,1569527.0
828,828,22,Chega,Gaia,2020-04-16,0XdjGLxXQhiPkOqXtAyEZ9,0.836,0.565,0,-6.436,1,0.121,0.596,2.47e-06,0.139,0.7290000000000001,140.037,184576,4,2176465.0
829,829,33,Chega,Gaia,2020-04-23,0XdjGLxXQhiPkOqXtAyEZ9,0.836,0.565,0,-6.436,1,0.121,0.596,2.47e-06,0.139,0.7290000000000001,140.037,184576,4,2735570.0
830,830,46,Chega,Gaia,2020-04-30,0XdjGLxXQhiPkOqXtAyEZ9,0.836,0.565,0,-6.436,1,0.121,0.596,2.47e-06,0.139,0.7290000000000001,140.037,184576,4,3279850.0
831,831,14,Think About Things,Daði Freyr,2020-04-09,2iRniYXjMHKmwXqA2jYXP7,0.871,0.341,3,-8.932,0,0.0576,0.0311,0.000124,0.0838,0.612,127.001,173386,4,1569527.0
832,832,27,Think About Things,Daði Freyr,2020-04-16,2iRniYXjMHKmwXqA2jYXP7,0.871,0.341,3,-8.932,0,0.0576,0.0311,0.000124,0.0838,0.612,127.001,173386,4,2176465.0
833,833,38,Think About Things,Daði Freyr,2020-04-23,2iRniYXjMHKmwXqA2jYXP7,0.871,0.341,3,-8.932,0,0.0576,0.0311,0.000124,0.0838,0.612,127.001,173386,4,2735570.0
834,834,50,Think About Things,Daði Freyr,2020-05-14,2iRniYXjMHKmwXqA2jYXP7,0.871,0.341,3,-8.932,0,0.0576,0.0311,0.000124,0.0838,0.612,127.001,173386,4,4453535.0
835,835,11,Think About Things,Daði Freyr,2020-05-21,2iRniYXjMHKmwXqA2jYXP7,0.871,0.341,3,-8.932,0,0.0576,0.0311,0.000124,0.0838,0.612,127.001,173386,4,5116192.0
836,836,6,Think About Things,Daði Freyr,2020-05-28,2iRniYXjMHKmwXqA2jYXP7,0.871,0.341,3,-8.932,0,0.0576,0.0311,0.000124,0.0838,0.612,127.001,173386,4,5824358.0
837,837,16,Think About Things,Daði Freyr,2020-06-04,2iRniYXjMHKmwXqA2jYXP7,0.871,0.341,3,-8.932,0,0.0576,0.0311,0.000124,0.0838,0.612,127.001,173386,4,6651336.0
838,838,25,Think About Things,Daði Freyr,2020-06-11,2iRniYXjMHKmwXqA2jYXP7,0.871,0.341,3,-8.932,0,0.0576,0.0311,0.000124,0.0838,0.612,127.001,173386,4,7529341.0
839,839,41,Think About Things,Daði Freyr,2020-06-18,2iRniYXjMHKmwXqA2jYXP7,0.871,0.341,3,-8.932,0,0.0576,0.0311,0.000124,0.0838,0.612,127.001,173386,4,8472229.0
840,840,50,Think About Things,Daði Freyr,2020-07-02,2iRniYXjMHKmwXqA2jYXP7,0.871,0.341,3,-8.932,0,0.0576,0.0311,0.000124,0.0838,0.612,127.001,173386,4,10885480.0
841,841,16,In Spite of Ourselves (feat. Iris DeMent),John Prine,2020-04-09,1k691v8ChLgDiuLLKnjyj6,0.547,0.27699999999999997,0,-11.327,1,0.0429,0.67,0.0,0.091,0.684,153.974,213600,4,1569527.0
842,842,17,Bentuk Cinta,Eclat Story,2020-04-09,4J12uL4aNKzRco173fPyYQ,0.73,0.32799999999999996,8,-9.542,1,0.0323,0.585,0.0,0.135,0.503,110.11,263903,4,1569527.0
843,843,12,Bentuk Cinta,Eclat Story,2020-04-16,4J12uL4aNKzRco173fPyYQ,0.73,0.32799999999999996,8,-9.542,1,0.0323,0.585,0.0,0.135,0.503,110.11,263903,4,2176465.0
844,844,15,Bentuk Cinta,Eclat Story,2020-04-23,4J12uL4aNKzRco173fPyYQ,0.73,0.32799999999999996,8,-9.542,1,0.0323,0.585,0.0,0.135,0.503,110.11,263903,4,2735570.0
845,845,21,Bentuk Cinta,Eclat Story,2020-04-30,4J12uL4aNKzRco173fPyYQ,0.73,0.32799999999999996,8,-9.542,1,0.0323,0.585,0.0,0.135,0.503,110.11,263903,4,3279850.0
846,846,19,Bentuk Cinta,Eclat Story,2020-05-07,4J12uL4aNKzRco173fPyYQ,0.73,0.32799999999999996,8,-9.542,1,0.0323,0.585,0.0,0.135,0.503,110.11,263903,4,3860724.0
847,847,43,Bentuk Cinta,Eclat Story,2020-05-14,4J12uL4aNKzRco173fPyYQ,0.73,0.32799999999999996,8,-9.542,1,0.0323,0.585,0.0,0.135,0.503,110.11,263903,4,4453535.0
848,848,20,They Call Me Tiago (Her Name Is Margo),Tiagz,2020-04-09,1UxYmRBBJMMuzYcK9miSYs,0.878,0.578,0,-7.581,1,0.0722,0.196,0.433,0.0965,0.14800000000000002,100.99600000000001,154455,4,1569527.0
849,849,26,They Call Me Tiago (Her Name Is Margo),Tiagz,2020-04-16,1UxYmRBBJMMuzYcK9miSYs,0.878,0.578,0,-7.581,1,0.0722,0.196,0.433,0.0965,0.14800000000000002,100.99600000000001,154455,4,2176465.0
850,850,29,They Call Me Tiago (Her Name Is Margo),Tiagz,2020-04-23,1UxYmRBBJMMuzYcK9miSYs,0.878,0.578,0,-7.581,1,0.0722,0.196,0.433,0.0965,0.14800000000000002,100.99600000000001,154455,4,2735570.0
851,851,41,They Call Me Tiago (Her Name Is Margo),Tiagz,2020-04-30,1UxYmRBBJMMuzYcK9miSYs,0.878,0.578,0,-7.581,1,0.0722,0.196,0.433,0.0965,0.14800000000000002,100.99600000000001,154455,4,3279850.0
